Node,X,Y
8690,409572,729080
8691,409572,739638
8692,409583,759750
8693,409586,740372
8694,409586,759963
8695,409588,768994
8696,409597,729966
8697,409597,730683
8698,409597,731300
8699,409608,739905
8700,409622,828544
8701,409625,853733
8702,409627,741333
8703,409627,964408
8704,409633,711833
8705,409633,766130
8706,409636,813313
8707,409636,915577
8708,409644,768847
8709,409688,737130
8710,409700,816966
8711,409713,821100
8712,409730,739619
8713,409730,1177347
8714,409736,721441
8715,409747,848683
8716,409755,785252
8717,409761,740266
8718,409777,803452
8719,409780,817822
8720,409791,741169
8721,409805,736841
8722,409805,1118866
8723,409816,951038
8724,409819,931983
8725,409827,841994
8726,409836,739802
8727,409852,868794
8728,409858,747425
8729,409858,796133
8730,409866,751950
8731,409869,818938
8732,409883,1022638
8733,409891,741411
8734,409900,752166
8735,409900,887291
8736,409900,947405
8737,409911,725347
8738,409911,740330
8739,409919,760569
8740,409938,743038
8741,409941,921672
8742,409952,740125
8743,409955,723416
8744,409963,741016
8745,409977,722930
8746,409977,961619
8747,409980,739622
8748,409994,751816
8749,410005,857686
8750,410011,986072
8751,410016,736661
8752,410016,743675
8753,410016,793316
8754,410025,784636
8755,410027,738791
8756,410027,955850
8757,410030,879080
8758,410036,743419
8759,410036,885252
8760,410041,923736
8761,410050,737850
8762,410052,742911
8763,410061,764102
8764,410063,739494
8765,410080,911638
8766,410086,919625
8767,410094,741733
8768,410097,952252
8769,410100,818625
8770,410105,738441
8771,410105,739916
8772,410105,741183
8773,410113,958819
8774,410127,723133
8775,410127,816052
8776,410138,933063
8777,410144,738730
8778,410144,763813
8779,410161,721597
8780,410166,742061
8781,410166,758975
8782,410166,1114975
8783,410172,954019
8784,410186,864133
8785,410186,957988
8786,410188,737986
8787,410191,840472
8788,410208,814361
8789,410219,739477
8790,410233,740669
8791,410241,806150
8792,410241,806630
8793,410247,894111
8794,410250,807611
8795,410252,902797
8796,410255,817300
8797,410261,989122
8798,410263,819333
8799,410266,928055
8800,410275,941977
8801,410286,894383
8802,410288,840791
8803,410300,825158
8804,410308,779497
8805,410316,741025
8806,410322,1119013
8807,410333,820122
8808,410338,737633
8809,410338,937652
8810,410352,805366
8811,410352,1119377
8812,410358,719550
8813,410375,740411
8814,410380,742944
8815,410383,860280
8816,410388,738655
8817,410391,963680
8818,410413,741294
8819,410413,795033
8820,410416,939491
8821,410419,739186
8822,410441,836500
8823,410458,762825
8824,410463,813980
8825,410466,740233
8826,410469,957422
8827,410477,724636
8828,410491,880977
8829,410502,788225
8830,410513,866030
8831,410519,762211
8832,410519,830150
8833,410525,806080
8834,410525,890502
8835,410530,827263
8836,410533,735391
8837,410544,762336
8838,410547,797269
8839,410550,738205
8840,410572,741413
8841,410572,966444
8842,410580,747530
8843,410583,740988
8844,410586,943611
8845,410588,740222
8846,410602,1119702
8847,410605,757744
8848,410613,1020738
8849,410616,897730
8850,410619,762227
8851,410633,905558
8852,410638,800566
8853,410647,724266
8854,410647,828877
8855,410647,862158
8856,410680,723391
8857,410705,850144
8858,410722,858916
8859,410722,902252
8860,410758,775888
8861,410766,818963
8862,410775,847272
8863,410780,764147
8864,410783,805994
8865,410786,734697
8866,410797,878113
8867,410805,868919
8868,410811,1119191
8869,410813,815191
8870,410816,745927
8871,410819,961341
8872,410830,739205
8873,410844,768641
8874,410847,856280
8875,410855,738588
8876,410886,740138
8877,410891,906380
8878,410894,1120638
8879,410905,739183
8880,410927,1024702
8881,410936,898647
8882,410944,884250
8883,410958,796827
8884,410961,912575
8885,410963,739733
8886,410969,788888
8887,410972,1048144
8888,410983,839847
8889,410994,909425
8890,410997,806497
8891,411000,813466
8892,411002,821233
8893,411002,842663
8894,411013,814419
8895,411016,807647
8896,411019,767713
8897,411033,723597
8898,411038,826119
8899,411069,739205
8900,411072,737963
8901,411072,774847
8902,411075,837927
8903,411077,787713
8904,411083,835169
8905,411108,1120252
8906,411111,740688
8907,411113,893563
8908,411116,1149636
8909,411133,742458
8910,411141,975986
8911,411144,831780
8912,411147,741500
8913,411147,901644
8914,411158,980013
8915,411161,791869
8916,411169,809836
8917,411175,734083
8918,411180,739558
8919,411183,1120833
8920,411191,787602
8921,411200,878611
8922,411202,765302
8923,411208,888352
8924,411219,753650
8925,411219,830158
8926,411222,803330
8927,411230,914411
8928,411233,737794
8929,411238,741697
8930,411238,1007650
8931,411241,1013558
8932,411247,774300
8933,411252,848533
8934,411263,737144
8935,411263,774719
8936,411280,1017191
8937,411305,851288
8938,411325,1119294
8939,411333,1048166
8940,411338,814847
8941,411358,929038
8942,411363,740827
8943,411363,1120302
8944,411366,800094
8945,411366,958905
8946,411369,774472
8947,411380,845805
8948,411383,818638
8949,411408,962394
8950,411413,733583
8951,411416,878750
8952,411419,878611
8953,411427,890600
8954,411427,1029775
8955,411444,814400
8956,411450,788047
8957,411455,738241
8958,411458,774216
8959,411463,747527
8960,411472,916605
8961,411475,739897
8962,411505,739458
8963,411530,761505
8964,411533,745766
8965,411536,813580
8966,411538,807016
8967,411544,741933
8968,411544,960419
8969,411550,759786
8970,411563,805694
8971,411569,834169
8972,411569,1011258
8973,411572,854883
8974,411575,812422
8975,411577,800888
8976,411586,1010022
8977,411588,814544
8978,411594,814405
8979,411605,926311
8980,411611,790833
8981,411616,1120255
8982,411627,738619
8983,411655,808577
8984,411666,876627
8985,411669,732052
8986,411669,740436
8987,411675,900425
8988,411688,822180
8989,411702,909966
8990,411725,835563
8991,411725,923086
8992,411727,882766
8993,411727,1119758
8994,411733,860347
8995,411741,804536
8996,411747,918194
8997,411750,760750
8998,411769,1120030
8999,411772,744691
9000,411772,797080
9001,411772,896575
9002,411788,903158
9003,411797,975472
9004,411813,847405
9005,411813,911852
9006,411816,743825
9007,411819,1040686
9008,411822,937286
9009,411827,807655
9010,411827,836783
9011,411847,773141
9012,411855,883097
9013,411855,919927
9014,411883,809783
9015,411916,903800
9016,411919,1119705
9017,411922,974250
9018,411966,908802
9019,411969,759286
9020,411975,739650
9021,411991,798730
9022,411997,907491
9023,412002,857055
9024,412022,793277
9025,412030,905869
9026,412041,737275
9027,412044,928825
9028,412052,760052
9029,412052,960422
9030,412055,767858
9031,412069,830552
9032,412075,838991
9033,412083,738916
9034,412094,739858
9035,412094,1067891
9036,412097,746080
9037,412102,758969
9038,412108,849669
9039,412111,805380
9040,412113,966200
9041,412122,804969
9042,412125,924352
9043,412147,793855
9044,412150,867758
9045,412158,890666
9046,412188,864230
9047,412197,1222738
9048,412219,932411
9049,412222,730569
9050,412222,758633
9051,412225,742947
9052,412225,770372
9053,412230,1119730
9054,412269,802400
9055,412269,882647
9056,412272,858219
9057,412277,964875
9058,412283,851725
9059,412291,840341
9060,412305,853194
9061,412319,769994
9062,412325,956127
9063,412330,804936
9064,412338,805697
9065,412344,795375
9066,412350,810494
9067,412350,951372
9068,412358,1036625
9069,412366,954177
9070,412369,888313
9071,412375,808186
9072,412380,818419
9073,412380,858530
9074,412391,813461
9075,412397,816383
9076,412400,814408
9077,412400,836433
9078,412402,759450
9079,412411,767241
9080,412411,770013
9081,412411,815527
9082,412413,884194
9083,412425,826158
9084,412427,732011
9085,412450,759311
9086,412450,963969
9087,412455,899247
9088,412458,758816
9089,412463,832358
9090,412488,841330
9091,412491,787997
9092,412502,794597
9093,412505,878313
9094,412527,971297
9095,412538,836044
9096,412541,769208
9097,412541,893422
9098,412541,947680
9099,412544,823997
9100,412555,734352
9101,412558,1221383
9102,412561,830516
9103,412563,743602
9104,412586,959375
9105,412591,804722
9106,412597,906077
9107,412608,1117691
9108,412611,892275
9109,412611,961316
9110,412619,739386
9111,412619,958608
9112,412647,815133
9113,412650,882122
9114,412683,1109625
9115,412694,759166
9116,412705,729475
9117,412708,737780
9118,412725,820547
9119,412736,828416
9120,412752,758505
9121,412755,989663
9122,412761,728688
9123,412769,926794
9124,412780,758975
9125,412783,730261
9126,412786,725280
9127,412788,758786
9128,412794,725988
9129,412794,728155
9130,412797,767133
9131,412800,759125
9132,412800,913605
9133,412813,734986
9134,412813,1119875
9135,412833,701000
9136,412838,812241
9137,412841,810966
9138,412844,843558
9139,412852,723994
9140,412852,724480
9141,412861,804277
9142,412863,962341
9143,412872,845536
9144,412877,882855
9145,412877,993813
9146,412886,882516
9147,412888,726822
9148,412888,758058
9149,412888,915522
9150,412897,945613
9151,412900,739208
9152,412905,959177
9153,412916,723766
9154,412916,758750
9155,412916,934422
9156,412919,999222
9157,412922,895061
9158,412930,847619
9159,412938,822175
9160,412938,902919
9161,412941,882711
9162,412952,890594
9163,412955,861163
9164,412958,897902
9165,412963,926441
9166,412975,826055
9167,412980,1120852
9168,412991,916927
9169,413036,901927
9170,413041,829752
9171,413052,944611
9172,413072,1119594
9173,413077,881466
9174,413080,729286
9175,413083,741450
9176,413088,820058
9177,413097,742294
9178,413100,721458
9179,413100,1223094
9180,413111,886097
9181,413113,1055905
9182,413116,758377
9183,413125,811438
9184,413125,814402
9185,413127,963458
9186,413136,817247
9187,413138,816852
9188,413144,818358
9189,413163,730936
9190,413166,870258
9191,413175,868913
9192,413186,872002
9193,413188,905058
9194,413197,758463
9195,413197,816269
9196,413205,730894
9197,413205,758194
9198,413208,931091
9199,413216,802588
9200,413230,777486
9201,413241,834386
9202,413250,757458
9203,413252,721936
9204,413252,824933
9205,413255,856977
9206,413258,757897
9207,413261,896788
9208,413263,777511
9209,413269,757736
9210,413275,757933
9211,413275,891288
9212,413275,891997
9213,413275,1102922
9214,413277,719911
9215,413277,831322
9216,413297,906702
9217,413302,807255
9218,413305,741872
9219,413308,887080
9220,413308,940136
9221,413316,741213
9222,413316,743572
9223,413319,858500
9224,413322,877852
9225,413333,922044
9226,413336,888780
9227,413358,719063
9228,413361,759636
9229,413366,755188
9230,413391,801052
9231,413397,757366
9232,413405,876213
9233,413436,863097
9234,413438,757388
9235,413447,837972
9236,413450,720252
9237,413450,815286
9238,413455,888425
9239,413458,813952
9240,413461,730794
9241,413469,741266
9242,413486,800825
9243,413494,851355
9244,413500,720788
9245,413502,831219
9246,413505,719825
9247,413533,723911
9248,413533,757386
9249,413541,719669
9250,413547,903813
9251,413555,721000
9252,413558,822538
9253,413572,884211
9254,413577,891761
9255,413580,935572
9256,413583,897372
9257,413613,818130
9258,413625,742716
9259,413633,979688
9260,413638,919536
9261,413647,961575
9262,413650,958577
9263,413652,895838
9264,413655,815613
9265,413658,852388
9266,413661,818544
9267,413669,799294
9268,413669,850588
9269,413680,894647
9270,413683,821077
9271,413691,739666
9272,413711,734144
9273,413713,839419
9274,413722,737338
9275,413747,836513
9276,413750,746930
9277,413750,819083
9278,413772,718341
9279,413775,718277
9280,413825,892188
9281,413833,760250
9282,413844,833205
9283,413855,724361
9284,413858,932691
9285,413888,705138
9286,413897,814413
9287,413900,817597
9288,413905,809736
9289,413908,728600
9290,413913,739563
9291,413922,841252
9292,413930,815366
9293,413947,734544
9294,413947,757069
9295,413952,816763
9296,413969,966111
9297,413972,736175
9298,413972,899044
9299,413977,822225
9300,413983,818047
9301,413988,717475
9302,414000,747236
9303,414000,828086
9304,414013,923544
9305,414019,743247
9306,414019,996388
9307,414030,724513
9308,414036,950136
9309,414038,881116
9310,414047,817230
9311,414050,1023438
9312,414061,736330
9313,414080,929161
9314,414088,756627
9315,414091,741955
9316,414091,1120352
9317,414097,797119
9318,414108,834611
9319,414119,838644
9320,414138,733038
9321,414152,815661
9322,414155,819236
9323,414169,815275
9324,414169,816061
9325,414169,873652
9326,414180,864858
9327,414188,832213
9328,414197,756327
9329,414200,877416
9330,414202,787288
9331,414208,900150
9332,414211,820963
9333,414213,798813
9334,414219,823647
9335,414225,879858
9336,414225,1001930
9337,414227,1223850
9338,414233,717861
9339,414244,739469
9340,414252,816883
9341,414269,892133
9342,414277,741663
9343,414277,857525
9344,414286,904608
9345,414294,882286
9346,414297,720825
9347,414297,813908
9348,414297,848713
9349,414297,973680
9350,414305,868983
9351,414313,813655
9352,414322,714569
9353,414333,964977
9354,414344,721102
9355,414347,815258
9356,414350,815363
9357,414352,816575
9358,414391,740455
9359,414391,907175
9360,414397,817355
9361,414413,818644
9362,414413,852650
9363,414427,860013
9364,414433,840088
9365,414441,744002
9366,414444,876313
9367,414452,947644
9368,414458,744233
9369,414463,861480
9370,414472,970591
9371,414477,814277
9372,414480,901541
9373,414486,847480
9374,414486,977302
9375,414488,827080
9376,414488,956152
9377,414500,816636
9378,414505,834875
9379,414513,756122
9380,414516,820355
9381,414525,963508
9382,414527,821825
9383,414530,905719
9384,414541,705625
9385,414541,706041
9386,414541,740580
9387,414550,1068058
9388,414552,819180
9389,414552,882616
9390,414558,960261
9391,414563,907233
9392,414569,728236
9393,414569,1228936
9394,414594,934047
9395,414613,736713
9396,414619,810738
9397,414619,967794
9398,414622,814808
9399,414641,918380
9400,414644,815088
9401,414647,837061
9402,414658,855875
9403,414666,864830
9404,414683,756033
9405,414686,755625
9406,414688,796911
9407,414700,876363
9408,414700,926511
9409,414705,811452
9410,414713,756080
9411,414730,870611
9412,414730,903575
9413,414733,745388
9414,414738,815372
9415,414747,845525
9416,414755,818394
9417,414755,936786
9418,414758,751825
9419,414761,832958
9420,414766,740241
9421,414766,953377
9422,414775,952216
9423,414783,814638
9424,414802,715230
9425,414805,866916
9426,414808,755950
9427,414808,876377
9428,414813,743605
9429,414816,726816
9430,414819,817983
9431,414827,873327
9432,414830,917058
9433,414838,742180
9434,414838,903530
9435,414844,877033
9436,414847,819222
9437,414858,730511
9438,414872,1205413
9439,414875,821016
9440,414880,914258
9441,414883,875675
9442,414886,757088
9443,414891,814019
9444,414900,713133
9445,414913,876744
9446,414919,941238
9447,414927,757000
9448,414941,875216
9449,414947,755372
9450,414947,903905
9451,414952,794561
9452,414958,878486
9453,414961,853766
9454,414969,713677
9455,414969,725575
9456,414977,815375
9457,414988,729011
9458,414994,816955
9459,415002,858280
9460,415005,874613
9461,415005,946433
9462,415008,837183
9463,415008,904441
9464,415008,934908
9465,415027,724505
9466,415033,740108
9467,415033,943183
9468,415036,844141
9469,415038,877130
9470,415047,739700
9471,415052,820283
9472,415061,876355
9473,415061,881144
9474,415063,875916
9475,415066,905150
9476,415075,717166
9477,415088,907658
9478,415094,905786
9479,415102,1120147
9480,415119,829377
9481,415119,879655
9482,415122,782352
9483,415122,904150
9484,415133,876741
9485,415138,920761
9486,415161,954500
9487,415175,814036
9488,415183,942261
9489,415188,838038
9490,415191,814580
9491,415200,800486
9492,415200,814888
9493,415200,815563
9494,415200,882016
9495,415213,843072
9496,415216,739269
9497,415222,813380
9498,415222,931016
9499,415230,815186
9500,415236,905775
9501,415241,720763
9502,415241,764011
9503,415244,862733
9504,415244,905155
9505,415250,880816
9506,415255,741533
9507,415258,853666
9508,415261,878891
9509,415263,706736
